x,f_x,fourier_series,fft_restored,error_series,error_fft
-2.67977853351209,0.727609,0.727915412275896,0.728102653503417,0.000306412275895895,0.000493653503417457
-2.6766369408585,0.725904,0.726077243091067,0.726398956298828,0.00017324309106681,0.000494956298828231
-2.67349534820491,0.724201,0.724241998464178,0.724697380065918,4.09984641783767e-05,0.000496380065918567
-2.67035375555132,0.7225,0.72241022206557,0.723001480102539,8.97779344294358e-05,0.000501480102539031
-2.66721216289773,0.720801,0.720582444404132,0.721305580139159,0.000218555595867698,0.000504580139159105
-2.66407057024414,0.719104,0.718759180862987,0.71960968017578,0.000344819137013452,0.000505680175779788
-2.66092897759055,0.717409,0.716940929819652,0.717916572570799,0.000468070180348223,0.000507572570799031
-2.65778738493696,0.715716,0.715128170856891,0.716228469848632,0.000587829143109064,0.000512469848631625
-2.65464579228338,0.714025,0.713321363070044,0.714540367126464,0.000703636929955898,0.00051536712646405
-2.65150419962979,0.712336,0.71152094347622,0.712852264404296,0.000815056523779889,0.00051626440429664
-2.6483626069762,0.710649,0.709727325530266,0.711167625427246,0.000921674469733902,0.000518625427245678
-2.64522101432261,0.708964,0.707940897751995,0.709487319946288,0.0010231022480045,0.000523319946288181
-2.64207942166902,0.707281,0.706162022468662,0.707807014465331,0.00111897753133783,0.000526014465330515
-2.63893782901543,0.7056,0.704391034676208,0.706126708984373,0.00120896532379233,0.000526708984373014
-2.63579623636184,0.703921,0.70262824102231,0.704450538635252,0.00129275897768977,0.000529538635252069
-2.63265464370825,0.702244,0.70087391891377,0.702778030395507,0.00137008108623038,0.000534030395506702
-2.62951305105466,0.700569,0.699128315750266,0.701105522155761,0.00144068424973365,0.000536522155761388
-2.62637145840107,0.698896,0.697391648286024,0.699433013916016,0.001504351713976,0.000537013916016127
-2.62322986574748,0.697225,0.695664102120411,0.697765312194825,0.00156089787958891,0.000540312194824533
-2.62008827309389,0.695556,0.693945831318003,0.696100601196289,0.00161016868199659,0.000544601196288963
-2.6169466804403,0.693889,0.692236958158133,0.694435890197753,0.00165204184186718,0.000546890197753225
-2.61380508778671,0.692224,0.690537573013467,0.692771179199217,0.00168642698653254,0.000547179199217429
-2.61066349513312,0.690561,0.688847734356648,0.691111946105956,0.00171326564335228,0.00055094610595563
-2.60752190247953,0.6889,0.687167468893558,0.689455032348632,0.00173253110644189,0.000555032348631967
-2.60438030982594,0.687241,0.685496771821318,0.687798118591308,0.00174422817868203,0.000557118591308026
-2.60123871717235,0.685584,0.683835607208631,0.686141204833984,0.00174839279136907,0.00055720483398447
-2.59809712451876,0.683929,0.682183908495676,0.684490440368652,0.00174509150432389,0.000561440368652022
-2.59495553186517,0.682276,0.680541579110309,0.682841323852538,0.00173442088969145,0.000565323852538158
-2.59181393921158,0.680625,0.678908493196899,0.681192207336424,0.00171650680310076,0.000567207336424458
-2.58867234655799,0.678976,0.677284496453775,0.679543090820311,0.00169150354622505,0.000567090820310479
-2.5855307539044,0.677329,0.675669407074817,0.677900794982909,0.00165959292518336,0.000571794982908935
-2.58238916125081,0.675684,0.674063016790438,0.676259475708007,0.00162098320956217,0.000575475708007089
-2.57924756859722,0.674041,0.672465092002811,0.674618156433106,0.00157590799718887,0.000577156433105519
-2.57610597594363,0.6724,0.670875375009913,0.672976837158204,0.00152462499008699,0.000576837158203669
-2.57296438329004,0.670761,0.669293585312655,0.671343009948731,0.00146741468734513,0.0005820099487307
-2.56982279063645,0.669124,0.66771942099911,0.669709487915039,0.00140457900089008,0.000585487915038763
-2.56668119798286,0.667489,0.666152560199611,0.668075965881347,0.00133643980038944,0.000586965881346657
-2.56353960532927,0.665856,0.664592662606262,0.666442810058592,0.00126333739373807,0.000586810058592291
-2.56039801267568,0.664225,0.663039371050244,0.664817085266112,0.00118562894975605,0.000592085266112097
-2.55725642002209,0.662596,0.66149231313011,0.663191360473632,0.00110368686988993,0.000595360473631956
-2.5541148273685,0.660969,0.659951102884152,0.661565635681152,0.00101789711584777,0.000596635681151647
-2.55097323471491,0.659344,0.658415342499806,0.659940948486328,0.000928657500193997,0.000596948486327742
-2.54783164206132,0.657721,0.656884624052987,0.658323020935058,0.000836375947012802,0.000602020935057568
-2.54469004940773,0.6561,0.655358531270198,0.656705093383788,0.000741468729802075,0.000605093383787669
-2.54154845675414,0.654481,0.653836641306232,0.655087165832518,0.000644358693767999,0.000606165832517602
-2.53840686410055,0.652864,0.652318526530299,0.653470947265623,0.000545473469701241,0.000606947265622715
-2.53526527144696,0.651249,0.650803756313437,0.651860816955565,0.000445243686563068,0.000611816955564892
-2.53212367879337,0.649636,0.649291898810129,0.650250686645507,0.000344101189870938,0.00061468664550679
-2.52898208613978,0.648025,0.647782522727144,0.648640556335449,0.000242477272855757,0.000615556335448963
-2.52584049348619,0.646416,0.646275199072718,0.647032806396484,0.000140800927281637,0.000616806396484426
-2.5226989008326,0.644809,0.644769502879347,0.645430473327636,3.9497120652876e-05,0.000621473327636179
-2.51955730817901,0.643204,0.643265014893621,0.643828140258788,6.1014893621314e-05,0.000624140258788208
-2.51641571552542,0.641601,0.641761323226711,0.64222580718994,0.00016032322671089,0.00062480718994018
-2.51327412287183,0.64,0.640258024959348,0.640626525878905,0.00025802495934768,0.00062652587890466
-2.51013253021824,0.638401,0.638754727695348,0.639031990051268,0.000353727695347805,0.00063099005126821
-2.50699093756465,0.636804,0.637251051058008,0.637437454223632,0.000447051058008241,0.000633454223632146
-2.50384934491107,0.635209,0.63574662812396,0.635842918395996,0.000537628123959855,0.000633918395995581
-2.50070775225748,0.633616,0.634241106789371,0.63425210571289,0.000625106789371332,0.0006361057128903
-2.49756615960389,0.632025,0.632734151063685,0.632665367126464,0.000709151063685298,0.000640367126463981
-2.4944245669503,0.630436,0.631225442286431,0.631078628540038,0.000789442286430742,0.000642628540037604
-2.49128297429671,0.628849,0.62971468026295,0.629491889953612,0.000865680262950308,0.000642889953611614
-2.48814138164312,0.627264,0.628201584315286,0.627909545898436,0.000937584315285678,0.000645545898436017
-2.48499978898953,0.625681,0.626685894244783,0.626330604553222,0.00100489424478278,0.000649604553221717
-2.48185819633594,0.6241,0.625167371203399,0.624751663208007,0.00106737120339917,0.000651663208007358
-2.47871660368235,0.622521,0.623645798471041,0.623172721862793,0.00112479847104074,0.000651721862793275
-2.47557501102876,0.620944,0.622120982136683,0.621598846435547,0.00117698213668305,0.00065484643554703
-2.47243341837517,0.619369,0.620592751681401,0.620027702331543,0.00122375168140121,0.000658702331542638
-2.46929182572158,0.617796,0.619060960461862,0.618456558227538,0.00126496046186153,0.000660558227538299
-2.46615023306799,0.616225,0.617525486093204,0.616885414123534,0.00130048609320399,0.000660414123533792
-2.4630086404144,0.614656,0.615986230730676,0.615320007324218,0.00133023073067595,0.000664007324217675
-2.45986704776081,0.613089,0.61444312124977,0.613756660461425,0.00135412124976986,0.000667660461425079
-2.45672545510722,0.611524,0.612896109325018,0.612193313598632,0.00137210932501808,0.000669313598632315
-2.45358386245363,0.609961,0.611345171408004,0.61062996673584,0.00138417140800429,0.000668966735839494
-2.45044226980004,0.6084,0.60979030860554,0.609073028564453,0.00139030860553957,0.000673028564452616
-2.44730067714645,0.606841,0.60823154645934,0.60751747894287,0.00139054645933978,0.00067647894287004
-2.44415908449286,0.605284,0.60666893462892,0.605961929321288,0.00138493462891964,0.00067792932128774
-2.44101749183927,0.603729,0.605102546479782,0.604406379699705,0.00137354647978238,0.000677379699705383
-2.43787589918568,0.602176,0.603532478579352,0.602857910156249,0.00135647857935239,0.000681910156248633
-2.43473430653209,0.600625,0.60195885010343,0.601310157775878,0.00133385010343023,0.000685157775878187
-2.4315927138785,0.599076,0.600381802156297,0.599762405395508,0.00130580215629705,0.000686405395507794
-2.42845112122491,0.597529,0.598801497007891,0.598214653015137,0.00127249700789123,0.000685653015137011
-2.42530952857132,0.595984,0.597218117251807,0.596674652099609,0.00123411725180689,0.000690652099609168
-2.42216793591773,0.594441,0.595631864888124,0.595134696960449,0.00119086488812414,0.000693696960448853
-2.41902634326414,0.5929,0.594042960335363,0.593594741821288,0.00114296033536321,0.000694741821288147
-2.41588475061055,0.591361,0.592451641376093,0.592055412292479,0.00109064137609338,0.000694412292479241
-2.41274315795696,0.589824,0.590858162040962,0.59052325439453,0.00103416204096241,0.000699254394530224
-2.40960156530337,0.588289,0.589262791436108,0.588991096496581,0.000973791436108207,0.000702096496581373
-2.40645997264978,0.586756,0.587665812519114,0.587458938598632,0.000909812519114039,0.000702938598632352
-2.40331837999619,0.585225,0.586067520828825,0.585928077697754,0.000842520828824855,0.000703077697753796
-2.4001767873426,0.583696,0.584468223174482,0.584403717041015,0.000772223174482001,0.000707717041015021
-2.39703519468901,0.582169,0.582868236289764,0.582879356384276,0.000699236289763649,0.000710356384276412
-2.39389360203542,0.580644,0.581267885457404,0.581354995727538,0.000623885457404216,0.000710995727537855
-2.39075200938183,0.579121,0.579667503110146,0.579832603454589,0.000546503110146146,0.000711603454588539
-2.38761041672824,0.5776,0.578067427413825,0.578316040039062,0.000467427413825439,0.000716040039061672
-2.38446882407465,0.576081,0.576468000838421,0.576799476623535,0.000387000838420692,0.000718476623534747
-2.38132723142106,0.574564,0.5748695687229,0.575282913208008,0.000305568722900329,0.000718913208007876
-2.37818563876747,0.573049,0.573272477839676,0.573768989562988,0.000223477839676245,0.000719989562988577
-2.37504404611388,0.571536,0.571677074964444,0.572260223388672,0.000141074964444599,0.000724223388671952
-2.37190245346029,0.570025,0.570083705457114,0.570751457214355,5.87054571141721e-05,0.000726457214355047
-2.3687608608067,0.568516,0.56849271185945,0.569242691040038,2.32881405503038e-05,0.000726691040038085
-2.36561926815311,0.567009,0.566904432514935,0.567737236022948,0.000104567485064377,0.000728236022948359
-2.36247767549952,0.565504,0.565319200216253,0.566236267089843,0.000184799783747081,0.000732267089842864
-2.35933608284593,0.564001,0.563737340885598,0.564735298156738,0.000263659114401849,0.000734298156737645
-2.35619449019234,0.5625,0.562159172292909,0.563234329223632,0.000340827707091318,0.000734329223632257
-2.35305289753876,0.561001,0.560585002816877,0.561737342834472,0.000415997183122685,0.000736342834471992
-2.34991130488517,0.559504,0.559015130253419,0.560244171142577,0.000488869746580467,0.000740171142577295
-2.34676971223158,0.558009,0.557449840676046,0.558750999450682,0.000559159323953451,0.000741999450682429
-2.34362811957799,0.556516,0.55588940735235,0.557257827758787,0.000626592647649415,0.000741827758787506
-2.3404865269244,0.555025,0.554334089720558,0.555769309997557,0.000690910279441792,0.000744309997557036
-2.33734493427081,0.553536,0.552784132429832,0.554283935546874,0.000751867570167986,0.000747935546874023
-2.33420334161722,0.552049,0.551239764447733,0.552798561096191,0.000809235552266863,0.000749561096190954
-2.33106174896363,0.550564,0.549701198237952,0.551313186645508,0.000862801762047449,0.000749186645507938
-2.32792015631004,0.549081,0.54816862901112,0.549833137512207,0.000912370988879974,0.00075213751220693
-2.32477856365645,0.5476,0.54664223405119,0.548355560302734,0.000957765948810252,0.000755560302733715
-2.32163697100286,0.546121,0.545122172119576,0.546877983093261,0.000998827880423603,0.000756983093260888
